CORPORATION,SURVEY,PERIOD,COMPANY_NAME,RDIST_LABEL,STATE_NAME,SITE,PADD,PRODUCT,SUPPLY,QUANTITY
CONOCOPHILLIPS,820,12,CONOCOPHILLIPS COMPANY,East Coast,New Jersey,LINDEN,1,"DESULFURIZATION, NAPHTHA/REFORMER FEED","Downstream Charge Capacity, Current Year (barrels per stream day)",97500
CONOCOPHILLIPS,820,12,CONOCOPHILLIPS COMPANY,East Coast,New Jersey,LINDEN,1,"DESULFURIZATION, NAPHTHA/REFORMER FEED","Downstream Charge Capacity, Next Year (barrels per stream day)",97500
CONOCOPHILLIPS,820,12,CONOCOPHILLIPS COMPANY,East Coast,New Jersey,LINDEN,1,"DESULFURIZATION, OTHER DISTILLATE","Downstream Charge Capacity, Current Year (barrels per stream day)",17500
CONOCOPHILLIPS,820,12,CONOCOPHILLIPS COMPANY,East Coast,New Jersey,LINDEN,1,"DESULFURIZATION, OTHER DISTILLATE","Downstream Charge Capacity, Next Year (barrels per stream day)",17500
CONOCOPHILLIPS,820,12,CONOCOPHILLIPS COMPANY,East Coast,New Jersey,LINDEN,1,FUELS SOLVENT DEASPHALTING,"Downstream Charge Capacity, Current Year (barrels per stream day)",20000
CONOCOPHILLIPS,820,12,CONOCOPHILLIPS COMPANY,East Coast,New Jersey,LINDEN,1,FUELS SOLVENT DEASPHALTING,"Downstream Charge Capacity, Next Year (barrels per stream day)",22000
CONOCOPHILLIPS,820,12,CONOCOPHILLIPS COMPANY,East Coast,New Jersey,LINDEN,1,HYDROGEN (MMCFD),"Production Capacity, Current Year (barrels per steam day except sulfur and hydrogen)",17
CONOCOPHILLIPS,820,12,CONOCOPHILLIPS COMPANY,East Coast,New Jersey,LINDEN,1,HYDROGEN (MMCFD),"Production Capacity, Next Year (barrels per stream day except sulfur and hydrogen)",17
CONOCOPHILLIPS,820,12,CONOCOPHILLIPS COMPANY,East Coast,New Jersey,LINDEN,1,ISOMERIZATION (ISOBUTANE),"Production Capacity, Current Year (barrels per steam day except sulfur and hydrogen)",4000
CONOCOPHILLIPS,820,12,CONOCOPHILLIPS COMPANY,East Coast,New Jersey,LINDEN,1,ISOMERIZATION (ISOBUTANE),"Production Capacity, Next Year (barrels per stream day except sulfur and hydrogen)",4000
CONOCOPHILLIPS,820,12,CONOCOPHILLIPS COMPANY,East Coast,New Jersey,LINDEN,1,OPERATING CAPACITY,Atmospheric Crude Distillation Capacity (barrels per calendar day),238000
CONOCOPHILLIPS,820,12,CONOCOPHILLIPS COMPANY,East Coast,New Jersey,LINDEN,1,OPERATING CAPACITY,Atmospheric Crude Distillation Capacity (barrels per stream day),251000
CONOCOPHILLIPS,820,12,CONOCOPHILLIPS COMPANY,East Coast,New Jersey,LINDEN,1,"TOTAL OPER CAP (PROJECTED, NEXT YEAR)",Atmospheric Crude Distillation Capacity (barrels per stream day),251000
CONOCOPHILLIPS,820,12,CONOCOPHILLIPS COMPANY,East Coast,New Jersey,LINDEN,1,TOTAL OPERABLE CAPACITY,Atmospheric Crude Distillation Capacity (barrels per calendar day),238000
CONOCOPHILLIPS,820,12,CONOCOPHILLIPS COMPANY,East Coast,New Jersey,LINDEN,1,TOTAL OPERABLE CAPACITY,Atmospheric Crude Distillation Capacity (barrels per stream day),251000
CONOCOPHILLIPS,820,12,CONOCOPHILLIPS COMPANY,East Coast,New Jersey,LINDEN,1,VACUUM DISTILLATION,"Downstream Charge Capacity, Current Year (barrels per stream day)",75000
CONOCOPHILLIPS,820,12,CONOCOPHILLIPS COMPANY,East Coast,New Jersey,LINDEN,1,VACUUM DISTILLATION,"Downstream Charge Capacity, Next Year (barrels per stream day)",75000
CONOCOPHILLIPS,820,12,CONOCOPHILLIPS COMPANY,Oklahoma-Kansas-Missouri,Oklahoma,PONCA CITY,2,ALKYLATES,"Production Capacity, Current Year (barrels per steam day except sulfur and hydrogen)",15758
CONOCOPHILLIPS,820,12,CONOCOPHILLIPS COMPANY,Oklahoma-Kansas-Missouri,Oklahoma,PONCA CITY,2,ALKYLATES,"Production Capacity, Next Year (barrels per stream day except sulfur and hydrogen)",15758
CONOCOPHILLIPS,820,12,CONOCOPHILLIPS COMPANY,Oklahoma-Kansas-Missouri,Oklahoma,PONCA CITY,2,CAT CRACKING: FRESH FEED,"Downstream Charge Capacity, Current Year (barrels per calendar day)",55791
CONOCOPHILLIPS,820,12,CONOCOPHILLIPS COMPANY,Oklahoma-Kansas-Missouri,Oklahoma,PONCA CITY,2,CAT CRACKING: FRESH FEED,"Downstream Charge Capacity, Current Year (barrels per stream day)",69801
CONOCOPHILLIPS,820,12,CONOCOPHILLIPS COMPANY,Oklahoma-Kansas-Missouri,Oklahoma,PONCA CITY,2,CAT CRACKING: FRESH FEED,"Downstream Charge Capacity, Next Year (barrels per stream day)",69801
CONOCOPHILLIPS,820,12,CONOCOPHILLIPS COMPANY,Oklahoma-Kansas-Missouri,Oklahoma,PONCA CITY,2,CAT REFORMING: HIGH PRESSURE,"Downstream Charge Capacity, Current Year (barrels per calendar day)",42263
CONOCOPHILLIPS,820,12,CONOCOPHILLIPS COMPANY,Oklahoma-Kansas-Missouri,Oklahoma,PONCA CITY,2,CAT REFORMING: HIGH PRESSURE,"Downstream Charge Capacity, Current Year (barrels per stream day)",53373
CONOCOPHILLIPS,820,12,CONOCOPHILLIPS COMPANY,Oklahoma-Kansas-Missouri,Oklahoma,PONCA CITY,2,CAT REFORMING: HIGH PRESSURE,"Downstream Charge Capacity, Next Year (barrels per stream day)",53373
CONOCOPHILLIPS,820,12,CONOCOPHILLIPS COMPANY,Oklahoma-Kansas-Missouri,Oklahoma,PONCA CITY,2,"DESULFURIZATION, DIESEL FUEL","Downstream Charge Capacity, Current Year (barrels per stream day)",31981
CONOCOPHILLIPS,820,12,CONOCOPHILLIPS COMPANY,Oklahoma-Kansas-Missouri,Oklahoma,PONCA CITY,2,"DESULFURIZATION, DIESEL FUEL","Downstream Charge Capacity, Next Year (barrels per stream day)",31981
CONOCOPHILLIPS,820,12,CONOCOPHILLIPS COMPANY,Oklahoma-Kansas-Missouri,Oklahoma,PONCA CITY,2,"DESULFURIZATION, GASOLINE","Downstream Charge Capacity, Current Year (barrels per stream day)",47282
CONOCOPHILLIPS,820,12,CONOCOPHILLIPS COMPANY,Oklahoma-Kansas-Missouri,Oklahoma,PONCA CITY,2,"DESULFURIZATION, GASOLINE","Downstream Charge Capacity, Next Year (barrels per stream day)",47282
CONOCOPHILLIPS,820,12,CONOCOPHILLIPS COMPANY,Oklahoma-Kansas-Missouri,Oklahoma,PONCA CITY,2,"DESULFURIZATION, HEAVY GAS OIL","Downstream Charge Capacity, Current Year (barrels per stream day)",23888
CONOCOPHILLIPS,820,12,CONOCOPHILLIPS COMPANY,Oklahoma-Kansas-Missouri,Oklahoma,PONCA CITY,2,"DESULFURIZATION, HEAVY GAS OIL","Downstream Charge Capacity, Next Year (barrels per stream day)",23888
CONOCOPHILLIPS,820,12,CONOCOPHILLIPS COMPANY,Oklahoma-Kansas-Missouri,Oklahoma,PONCA CITY,2,"DESULFURIZATION, KEROSENE AND JET","Downstream Charge Capacity, Current Year (barrels per stream day)",18500
CONOCOPHILLIPS,820,12,CONOCOPHILLIPS COMPANY,Oklahoma-Kansas-Missouri,Oklahoma,PONCA CITY,2,"DESULFURIZATION, KEROSENE AND JET","Downstream Charge Capacity, Next Year (barrels per stream day)",18500
CONOCOPHILLIPS,820,12,CONOCOPHILLIPS COMPANY,Oklahoma-Kansas-Missouri,Oklahoma,PONCA CITY,2,"DESULFURIZATION, NAPHTHA/REFORMER FEED","Downstream Charge Capacity, Current Year (barrels per stream day)",53373
CONOCOPHILLIPS,820,12,CONOCOPHILLIPS COMPANY,Oklahoma-Kansas-Missouri,Oklahoma,PONCA CITY,2,"DESULFURIZATION, NAPHTHA/REFORMER FEED","Downstream Charge Capacity, Next Year (barrels per stream day)",53373
CONOCOPHILLIPS,820,12,CONOCOPHILLIPS COMPANY,Oklahoma-Kansas-Missouri,Oklahoma,PONCA CITY,2,"DESULFURIZATION, OTHER","Downstream Charge Capacity, Current Year (barrels per stream day)",13948
CONOCOPHILLIPS,820,12,CONOCOPHILLIPS COMPANY,Oklahoma-Kansas-Missouri,Oklahoma,PONCA CITY,2,"DESULFURIZATION, OTHER","Downstream Charge Capacity, Next Year (barrels per stream day)",13948
CONOCOPHILLIPS,820,12,CONOCOPHILLIPS COMPANY,Oklahoma-Kansas-Missouri,Oklahoma,PONCA CITY,2,"DESULFURIZATION, OTHER DISTILLATE","Downstream Charge Capacity, Current Year (barrels per stream day)",33040
CONOCOPHILLIPS,820,12,CONOCOPHILLIPS COMPANY,Oklahoma-Kansas-Missouri,Oklahoma,PONCA CITY,2,"DESULFURIZATION, OTHER DISTILLATE","Downstream Charge Capacity, Next Year (barrels per stream day)",33040
CONOCOPHILLIPS,820,12,CONOCOPHILLIPS COMPANY,Oklahoma-Kansas-Missouri,Oklahoma,PONCA CITY,2,HYDROGEN (MMCFD),"Production Capacity, Current Year (barrels per steam day except sulfur and hydrogen)",35
CONOCOPHILLIPS,820,12,CONOCOPHILLIPS COMPANY,Oklahoma-Kansas-Missouri,Oklahoma,PONCA CITY,2,HYDROGEN (MMCFD),"Production Capacity, Next Year (barrels per stream day except sulfur and hydrogen)",35
CONOCOPHILLIPS,820,12,CONOCOPHILLIPS COMPANY,Oklahoma-Kansas-Missouri,Oklahoma,PONCA CITY,2,OPERATING CAPACITY,Atmospheric Crude Distillation Capacity (barrels per calendar day),198400
CONOCOPHILLIPS,820,12,CONOCOPHILLIPS COMPANY,Oklahoma-Kansas-Missouri,Oklahoma,PONCA CITY,2,OPERATING CAPACITY,Atmospheric Crude Distillation Capacity (barrels per stream day),215188
CONOCOPHILLIPS,820,12,CONOCOPHILLIPS COMPANY,Oklahoma-Kansas-Missouri,Oklahoma,PONCA CITY,2,"PETCOKE,MARKET","Production Capacity, Current Year (barrels per steam day except sulfur and hydrogen)",6300
CONOCOPHILLIPS,820,12,CONOCOPHILLIPS COMPANY,Oklahoma-Kansas-Missouri,Oklahoma,PONCA CITY,2,"PETCOKE,MARKET","Production Capacity, Next Year (barrels per stream day except sulfur and hydrogen)",6300
CONOCOPHILLIPS,820,12,CONOCOPHILLIPS COMPANY,Oklahoma-Kansas-Missouri,Oklahoma,PONCA CITY,2,"THERM CRACKING, DELAYED COKING","Downstream Charge Capacity, Current Year (barrels per calendar day)",20357
CONOCOPHILLIPS,820,12,CONOCOPHILLIPS COMPANY,Oklahoma-Kansas-Missouri,Oklahoma,PONCA CITY,2,"THERM CRACKING, DELAYED COKING","Downstream Charge Capacity, Current Year (barrels per stream day)",26776
CONOCOPHILLIPS,820,12,CONOCOPHILLIPS COMPANY,Oklahoma-Kansas-Missouri,Oklahoma,PONCA CITY,2,"THERM CRACKING, DELAYED COKING","Downstream Charge Capacity, Next Year (barrels per stream day)",26776
CONOCOPHILLIPS,820,12,CONOCOPHILLIPS COMPANY,Oklahoma-Kansas-Missouri,Oklahoma,PONCA CITY,2,"TOTAL OPER CAP (PROJECTED, NEXT YEAR)",Atmospheric Crude Distillation Capacity (barrels per stream day),215188
CONOCOPHILLIPS,820,12,CONOCOPHILLIPS COMPANY,Oklahoma-Kansas-Missouri,Oklahoma,PONCA CITY,2,TOTAL OPERABLE CAPACITY,Atmospheric Crude Distillation Capacity (barrels per calendar day),198400
CONOCOPHILLIPS,820,12,CONOCOPHILLIPS COMPANY,Oklahoma-Kansas-Missouri,Oklahoma,PONCA CITY,2,TOTAL OPERABLE CAPACITY,Atmospheric Crude Distillation Capacity (barrels per stream day),215188
CONOCOPHILLIPS,820,12,CONOCOPHILLIPS COMPANY,Oklahoma-Kansas-Missouri,Oklahoma,PONCA CITY,2,VACUUM DISTILLATION,"Downstream Charge Capacity, Current Year (barrels per stream day)",87612
CONOCOPHILLIPS,820,12,CONOCOPHILLIPS COMPANY,Oklahoma-Kansas-Missouri,Oklahoma,PONCA CITY,2,VACUUM DISTILLATION,"Downstream Charge Capacity, Next Year (barrels per stream day)",87612
CONOCOPHILLIPS,820,12,CONOCOPHILLIPS COMPANY,Texas Gulf Coast,Texas,SWEENY,3,ALKYLATES,"Production Capacity, Current Year (barrels per steam day except sulfur and hydrogen)",21700
CONOCOPHILLIPS,820,12,CONOCOPHILLIPS COMPANY,Texas Gulf Coast,Texas,SWEENY,3,ALKYLATES,"Production Capacity, Next Year (barrels per stream day except sulfur and hydrogen)",21700
CONOCOPHILLIPS,820,12,CONOCOPHILLIPS COMPANY,Texas Gulf Coast,Texas,SWEENY,3,AROMATICS,"Production Capacity, Current Year (barrels per steam day except sulfur and hydrogen)",11600
CONOCOPHILLIPS,820,12,CONOCOPHILLIPS COMPANY,Texas Gulf Coast,Texas,SWEENY,3,AROMATICS,"Production Capacity, Next Year (barrels per stream day except sulfur and hydrogen)",11600
CONOCOPHILLIPS,820,12,CONOCOPHILLIPS COMPANY,Texas Gulf Coast,Texas,SWEENY,3,CAT CRACKING: FRESH FEED,"Downstream Charge Capacity, Current Year (barrels per calendar day)",97000
CONOCOPHILLIPS,820,12,CONOCOPHILLIPS COMPANY,Texas Gulf Coast,Texas,SWEENY,3,CAT CRACKING: FRESH FEED,"Downstream Charge Capacity, Current Year (barrels per stream day)",107700
CONOCOPHILLIPS,820,12,CONOCOPHILLIPS COMPANY,Texas Gulf Coast,Texas,SWEENY,3,CAT CRACKING: FRESH FEED,"Downstream Charge Capacity, Next Year (barrels per stream day)",107700
CONOCOPHILLIPS,820,12,CONOCOPHILLIPS COMPANY,Texas Gulf Coast,Texas,SWEENY,3,CAT CRACKING: RECYCLED FEED,"Downstream Charge Capacity, Current Year (barrels per stream day)",12000
CONOCOPHILLIPS,820,12,CONOCOPHILLIPS COMPANY,Texas Gulf Coast,Texas,SWEENY,3,CAT CRACKING: RECYCLED FEED,"Downstream Charge Capacity, Next Year (barrels per stream day)",12000
CONOCOPHILLIPS,820,12,CONOCOPHILLIPS COMPANY,Texas Gulf Coast,Texas,SWEENY,3,CAT REFORMING: LOW PRESSURE,"Downstream Charge Capacity, Current Year (barrels per calendar day)",33780
CONOCOPHILLIPS,820,12,CONOCOPHILLIPS COMPANY,Texas Gulf Coast,Texas,SWEENY,3,CAT REFORMING: LOW PRESSURE,"Downstream Charge Capacity, Current Year (barrels per stream day)",37500
CONOCOPHILLIPS,820,12,CONOCOPHILLIPS COMPANY,Texas Gulf Coast,Texas,SWEENY,3,CAT REFORMING: LOW PRESSURE,"Downstream Charge Capacity, Next Year (barrels per stream day)",37500
CONOCOPHILLIPS,820,12,CONOCOPHILLIPS COMPANY,Texas Gulf Coast,Texas,SWEENY,3,"DESULFURIZATION, DIESEL FUEL","Downstream Charge Capacity, Current Year (barrels per stream day)",135600
CONOCOPHILLIPS,820,12,CONOCOPHILLIPS COMPANY,Texas Gulf Coast,Texas,SWEENY,3,"DESULFURIZATION, DIESEL FUEL","Downstream Charge Capacity, Next Year (barrels per stream day)",135600
CONOCOPHILLIPS,820,12,CONOCOPHILLIPS COMPANY,Texas Gulf Coast,Texas,SWEENY,3,"DESULFURIZATION, GASOLINE","Downstream Charge Capacity, Current Year (barrels per stream day)",8700
CONOCOPHILLIPS,820,12,CONOCOPHILLIPS COMPANY,Texas Gulf Coast,Texas,SWEENY,3,"DESULFURIZATION, GASOLINE","Downstream Charge Capacity, Next Year (barrels per stream day)",8700
CONOCOPHILLIPS,820,12,CONOCOPHILLIPS COMPANY,Texas Gulf Coast,Texas,SWEENY,3,"DESULFURIZATION, HEAVY GAS OIL","Downstream Charge Capacity, Current Year (barrels per stream day)",107000
CONOCOPHILLIPS,820,12,CONOCOPHILLIPS COMPANY,Texas Gulf Coast,Texas,SWEENY,3,"DESULFURIZATION, HEAVY GAS OIL","Downstream Charge Capacity, Next Year (barrels per stream day)",107000
CONOCOPHILLIPS,820,12,CONOCOPHILLIPS COMPANY,Texas Gulf Coast,Texas,SWEENY,3,"DESULFURIZATION, NAPHTHA/REFORMER FEED","Downstream Charge Capacity, Current Year (barrels per stream day)",67300
CONOCOPHILLIPS,820,12,CONOCOPHILLIPS COMPANY,Texas Gulf Coast,Texas,SWEENY,3,"DESULFURIZATION, NAPHTHA/REFORMER FEED","Downstream Charge Capacity, Next Year (barrels per stream day)",67300
CONOCOPHILLIPS,820,12,CONOCOPHILLIPS COMPANY,Texas Gulf Coast,Texas,SWEENY,3,ISOMERIZATION (ISOPENTANE/ISOHEXANE),"Production Capacity, Current Year (barrels per steam day except sulfur and hydrogen)",10100
CONOCOPHILLIPS,820,12,CONOCOPHILLIPS COMPANY,Texas Gulf Coast,Texas,SWEENY,3,ISOMERIZATION (ISOPENTANE/ISOHEXANE),"Production Capacity, Next Year (barrels per stream day except sulfur and hydrogen)",10100
CONOCOPHILLIPS,820,12,CONOCOPHILLIPS COMPANY,Texas Gulf Coast,Texas,SWEENY,3,OPERATING CAPACITY,Atmospheric Crude Distillation Capacity (barrels per calendar day),247000
CONOCOPHILLIPS,820,12,CONOCOPHILLIPS COMPANY,Texas Gulf Coast,Texas,SWEENY,3,OPERATING CAPACITY,Atmospheric Crude Distillation Capacity (barrels per stream day),260000
CONOCOPHILLIPS,820,12,CONOCOPHILLIPS COMPANY,Texas Gulf Coast,Texas,SWEENY,3,"PETCOKE,MARKET","Production Capacity, Current Year (barrels per steam day except sulfur and hydrogen)",22800
CONOCOPHILLIPS,820,12,CONOCOPHILLIPS COMPANY,Texas Gulf Coast,Texas,SWEENY,3,"PETCOKE,MARKET","Production Capacity, Next Year (barrels per stream day except sulfur and hydrogen)",22800
CONOCOPHILLIPS,820,12,CONOCOPHILLIPS COMPANY,Texas Gulf Coast,Texas,SWEENY,3,SULFUR (SHORT TONS/DAY),"Production Capacity, Current Year (barrels per steam day except sulfur and hydrogen)",915
CONOCOPHILLIPS,820,12,CONOCOPHILLIPS COMPANY,Texas Gulf Coast,Texas,SWEENY,3,SULFUR (SHORT TONS/DAY),"Production Capacity, Next Year (barrels per stream day except sulfur and hydrogen)",915
CONOCOPHILLIPS,820,12,CONOCOPHILLIPS COMPANY,Texas Gulf Coast,Texas,SWEENY,3,"THERM CRACKING, DELAYED COKING","Downstream Charge Capacity, Current Year (barrels per calendar day)",70900
CONOCOPHILLIPS,820,12,CONOCOPHILLIPS COMPANY,Texas Gulf Coast,Texas,SWEENY,3,"THERM CRACKING, DELAYED COKING","Downstream Charge Capacity, Current Year (barrels per stream day)",78700
CONOCOPHILLIPS,820,12,CONOCOPHILLIPS COMPANY,Texas Gulf Coast,Texas,SWEENY,3,"THERM CRACKING, DELAYED COKING","Downstream Charge Capacity, Next Year (barrels per stream day)",78700
CONOCOPHILLIPS,820,12,CONOCOPHILLIPS COMPANY,Texas Gulf Coast,Texas,SWEENY,3,"TOTAL OPER CAP (PROJECTED, NEXT YEAR)",Atmospheric Crude Distillation Capacity (barrels per stream day),260000
CONOCOPHILLIPS,820,12,CONOCOPHILLIPS COMPANY,Texas Gulf Coast,Texas,SWEENY,3,TOTAL OPERABLE CAPACITY,Atmospheric Crude Distillation Capacity (barrels per calendar day),247000
CONOCOPHILLIPS,820,12,CONOCOPHILLIPS COMPANY,Texas Gulf Coast,Texas,SWEENY,3,TOTAL OPERABLE CAPACITY,Atmospheric Crude Distillation Capacity (barrels per stream day),260000
CONOCOPHILLIPS,820,12,CONOCOPHILLIPS COMPANY,Texas Gulf Coast,Texas,SWEENY,3,VACUUM DISTILLATION,"Downstream Charge Capacity, Current Year (barrels per stream day)",132100
CONOCOPHILLIPS,820,12,CONOCOPHILLIPS COMPANY,Texas Gulf Coast,Texas,SWEENY,3,VACUUM DISTILLATION,"Downstream Charge Capacity, Next Year (barrels per stream day)",132100
CONOCOPHILLIPS,820,12,CONOCOPHILLIPS COMPANY,West Coast,Washington,FERNDALE,5,ALKYLATES,"Production Capacity, Current Year (barrels per steam day except sulfur and hydrogen)",9500
CONOCOPHILLIPS,820,12,CONOCOPHILLIPS COMPANY,West Coast,Washington,FERNDALE,5,ALKYLATES,"Production Capacity, Next Year (barrels per stream day except sulfur and hydrogen)",9500
CONOCOPHILLIPS,820,12,CONOCOPHILLIPS COMPANY,West Coast,Washington,FERNDALE,5,CAT CRACKING: FRESH FEED,"Downstream Charge Capacity, Current Year (barrels per calendar day)",32500
CONOCOPHILLIPS,820,12,CONOCOPHILLIPS COMPANY,West Coast,Washington,FERNDALE,5,CAT CRACKING: FRESH FEED,"Downstream Charge Capacity, Current Year (barrels per stream day)",36100
CONOCOPHILLIPS,820,12,CONOCOPHILLIPS COMPANY,West Coast,Washington,FERNDALE,5,CAT CRACKING: FRESH FEED,"Downstream Charge Capacity, Next Year (barrels per stream day)",36100
CONOCOPHILLIPS,820,12,CONOCOPHILLIPS COMPANY,West Coast,Washington,FERNDALE,5,CAT REFORMING: LOW PRESSURE,"Downstream Charge Capacity, Current Year (barrels per calendar day)",15700
CONOCOPHILLIPS,820,12,CONOCOPHILLIPS COMPANY,West Coast,Washington,FERNDALE,5,CAT REFORMING: LOW PRESSURE,"Downstream Charge Capacity, Current Year (barrels per stream day)",17400
CONOCOPHILLIPS,820,12,CONOCOPHILLIPS COMPANY,West Coast,Washington,FERNDALE,5,CAT REFORMING: LOW PRESSURE,"Downstream Charge Capacity, Next Year (barrels per stream day)",17400
CONOCOPHILLIPS,820,12,CONOCOPHILLIPS COMPANY,West Coast,Washington,FERNDALE,5,"DESULFURIZATION, DIESEL FUEL","Downstream Charge Capacity, Current Year (barrels per stream day)",27000
CONOCOPHILLIPS,820,12,CONOCOPHILLIPS COMPANY,West Coast,Washington,FERNDALE,5,"DESULFURIZATION, DIESEL FUEL","Downstream Charge Capacity, Next Year (barrels per stream day)",27000
CONOCOPHILLIPS,820,12,CONOCOPHILLIPS COMPANY,West Coast,Washington,FERNDALE,5,"DESULFURIZATION, GASOLINE","Downstream Charge Capacity, Current Year (barrels per stream day)",20000
CONOCOPHILLIPS,820,12,CONOCOPHILLIPS COMPANY,West Coast,Washington,FERNDALE,5,"DESULFURIZATION, GASOLINE","Downstream Charge Capacity, Next Year (barrels per stream day)",20000
CONOCOPHILLIPS,820,12,CONOCOPHILLIPS COMPANY,West Coast,Washington,FERNDALE,5,"DESULFURIZATION, NAPHTHA/REFORMER FEED","Downstream Charge Capacity, Current Year (barrels per stream day)",18200
CONOCOPHILLIPS,820,12,CONOCOPHILLIPS COMPANY,West Coast,Washington,FERNDALE,5,"DESULFURIZATION, NAPHTHA/REFORMER FEED","Downstream Charge Capacity, Next Year (barrels per stream day)",18200
CONOCOPHILLIPS,820,12,CONOCOPHILLIPS COMPANY,West Coast,Washington,FERNDALE,5,ISOMERIZATION (ISOBUTANE),"Production Capacity, Current Year (barrels per steam day except sulfur and hydrogen)",2600
CONOCOPHILLIPS,820,12,CONOCOPHILLIPS COMPANY,West Coast,Washington,FERNDALE,5,ISOMERIZATION (ISOBUTANE),"Production Capacity, Next Year (barrels per stream day except sulfur and hydrogen)",2600
CONOCOPHILLIPS,820,12,CONOCOPHILLIPS COMPANY,West Coast,Washington,FERNDALE,5,OPERATING CAPACITY,Atmospheric Crude Distillation Capacity (barrels per calendar day),100000
CONOCOPHILLIPS,820,12,CONOCOPHILLIPS COMPANY,West Coast,Washington,FERNDALE,5,OPERATING CAPACITY,Atmospheric Crude Distillation Capacity (barrels per stream day),107500
CONOCOPHILLIPS,820,12,CONOCOPHILLIPS COMPANY,West Coast,Washington,FERNDALE,5,SULFUR (SHORT TONS/DAY),"Production Capacity, Current Year (barrels per steam day except sulfur and hydrogen)",118
CONOCOPHILLIPS,820,12,CONOCOPHILLIPS COMPANY,West Coast,Washington,FERNDALE,5,SULFUR (SHORT TONS/DAY),"Production Capacity, Next Year (barrels per stream day except sulfur and hydrogen)",118
CONOCOPHILLIPS,820,12,CONOCOPHILLIPS COMPANY,West Coast,Washington,FERNDALE,5,"TOTAL OPER CAP (PROJECTED, NEXT YEAR)",Atmospheric Crude Distillation Capacity (barrels per stream day),107500
CONOCOPHILLIPS,820,12,CONOCOPHILLIPS COMPANY,West Coast,Washington,FERNDALE,5,TOTAL OPERABLE CAPACITY,Atmospheric Crude Distillation Capacity (barrels per calendar day),100000
CONOCOPHILLIPS,820,12,CONOCOPHILLIPS COMPANY,West Coast,Washington,FERNDALE,5,TOTAL OPERABLE CAPACITY,Atmospheric Crude Distillation Capacity (barrels per stream day),107500
CONOCOPHILLIPS,820,12,CONOCOPHILLIPS COMPANY,West Coast,Washington,FERNDALE,5,VACUUM DISTILLATION,"Downstream Charge Capacity, Current Year (barrels per stream day)",48800
CONOCOPHILLIPS,820,12,CONOCOPHILLIPS COMPANY,West Coast,Washington,FERNDALE,5,VACUUM DISTILLATION,"Downstream Charge Capacity, Next Year (barrels per stream day)",48800
CONTINENTAL REFINING CO LLC,820,12,CONTINENTAL REFINING COMPANY LLC,Indiana-Illinois-Kentucky,Kentucky,SOMERSET,2,CAT REFORMING: HIGH PRESSURE,"Downstream Charge Capacity, Current Year (barrels per calendar day)",500
CONTINENTAL REFINING CO LLC,820,12,CONTINENTAL REFINING COMPANY LLC,Indiana-Illinois-Kentucky,Kentucky,SOMERSET,2,CAT REFORMING: HIGH PRESSURE,"Downstream Charge Capacity, Current Year (barrels per stream day)",1000
CONTINENTAL REFINING CO LLC,820,12,CONTINENTAL REFINING COMPANY LLC,Indiana-Illinois-Kentucky,Kentucky,SOMERSET,2,CAT REFORMING: HIGH PRESSURE,"Downstream Charge Capacity, Next Year (barrels per stream day)",1000
CONTINENTAL REFINING CO LLC,820,12,CONTINENTAL REFINING COMPANY LLC,Indiana-Illinois-Kentucky,Kentucky,SOMERSET,2,"DESULFURIZATION, NAPHTHA/REFORMER FEED","Downstream Charge Capacity, Current Year (barrels per stream day)",1300
CONTINENTAL REFINING CO LLC,820,12,CONTINENTAL REFINING COMPANY LLC,Indiana-Illinois-Kentucky,Kentucky,SOMERSET,2,"DESULFURIZATION, NAPHTHA/REFORMER FEED","Downstream Charge Capacity, Next Year (barrels per stream day)",1300
CONTINENTAL REFINING CO LLC,820,12,CONTINENTAL REFINING COMPANY LLC,Indiana-Illinois-Kentucky,Kentucky,SOMERSET,2,IDLE CAPACITY,Atmospheric Crude Distillation Capacity (barrels per calendar day),5500
CONTINENTAL REFINING CO LLC,820,12,CONTINENTAL REFINING COMPANY LLC,Indiana-Illinois-Kentucky,Kentucky,SOMERSET,2,IDLE CAPACITY,Atmospheric Crude Distillation Capacity (barrels per stream day),6300
CONTINENTAL REFINING CO LLC,820,12,CONTINENTAL REFINING COMPANY LLC,Indiana-Illinois-Kentucky,Kentucky,SOMERSET,2,"TOTAL OPER CAP (PROJECTED, NEXT YEAR)",Atmospheric Crude Distillation Capacity (barrels per stream day),6300
CONTINENTAL REFINING CO LLC,820,12,CONTINENTAL REFINING COMPANY LLC,Indiana-Illinois-Kentucky,Kentucky,SOMERSET,2,TOTAL OPERABLE CAPACITY,Atmospheric Crude Distillation Capacity (barrels per calendar day),5500
CONTINENTAL REFINING CO LLC,820,12,CONTINENTAL REFINING COMPANY LLC,Indiana-Illinois-Kentucky,Kentucky,SOMERSET,2,TOTAL OPERABLE CAPACITY,Atmospheric Crude Distillation Capacity (barrels per stream day),6300
COUNTRYMARK COOP INC,820,12,COUNTRYMARK COOPERATIVE INC,Indiana-Illinois-Kentucky,Indiana,MOUNT VERNON,2,ALKYLATES,"Production Capacity, Current Year (barrels per steam day except sulfur and hydrogen)",1700
COUNTRYMARK COOP INC,820,12,COUNTRYMARK COOPERATIVE INC,Indiana-Illinois-Kentucky,Indiana,MOUNT VERNON,2,ALKYLATES,"Production Capacity, Next Year (barrels per stream day except sulfur and hydrogen)",1700
