CORPORATION,SURVEY,PERIOD,COMPANY_NAME,RDIST_LABEL,STATE_NAME,SITE,PADD,PRODUCT,SUPPLY,QUANTITY
CHEVRON CORP,820,16,CHEVRON USA INC,Rocky Mountain,Utah,SALT LAKE CITY,4,"DESULFURIZATION, OTHER","Downstream Charge Capacity, Next Year (barrels per stream day)",7200
CHEVRON CORP,820,16,CHEVRON USA INC,Rocky Mountain,Utah,SALT LAKE CITY,4,"DESULFURIZATION, OTHER DISTILLATE","Downstream Charge Capacity, Current Year (barrels per stream day)",18000
CHEVRON CORP,820,16,CHEVRON USA INC,Rocky Mountain,Utah,SALT LAKE CITY,4,"DESULFURIZATION, OTHER DISTILLATE","Downstream Charge Capacity, Next Year (barrels per stream day)",18000
CHEVRON CORP,820,16,CHEVRON USA INC,Rocky Mountain,Utah,SALT LAKE CITY,4,ISOMERIZATION (ISOBUTANE),"Production Capacity, Current Year (barrels per steam day except sulfur and hydrogen)",1300
CHEVRON CORP,820,16,CHEVRON USA INC,Rocky Mountain,Utah,SALT LAKE CITY,4,ISOMERIZATION (ISOBUTANE),"Production Capacity, Next Year (barrels per stream day except sulfur and hydrogen)",1300
CHEVRON CORP,820,16,CHEVRON USA INC,Rocky Mountain,Utah,SALT LAKE CITY,4,OPERATING CAPACITY,Atmospheric Crude Distillation Capacity (barrels per calendar day),53000
CHEVRON CORP,820,16,CHEVRON USA INC,Rocky Mountain,Utah,SALT LAKE CITY,4,OPERATING CAPACITY,Atmospheric Crude Distillation Capacity (barrels per stream day),56000
CHEVRON CORP,820,16,CHEVRON USA INC,Rocky Mountain,Utah,SALT LAKE CITY,4,"PETCOKE,MARKET","Production Capacity, Current Year (barrels per steam day except sulfur and hydrogen)",2500
CHEVRON CORP,820,16,CHEVRON USA INC,Rocky Mountain,Utah,SALT LAKE CITY,4,"PETCOKE,MARKET","Production Capacity, Next Year (barrels per stream day except sulfur and hydrogen)",2500
CHEVRON CORP,820,16,CHEVRON USA INC,Rocky Mountain,Utah,SALT LAKE CITY,4,SULFUR (SHORT TONS/DAY),"Production Capacity, Current Year (barrels per steam day except sulfur and hydrogen)",63
CHEVRON CORP,820,16,CHEVRON USA INC,Rocky Mountain,Utah,SALT LAKE CITY,4,SULFUR (SHORT TONS/DAY),"Production Capacity, Next Year (barrels per stream day except sulfur and hydrogen)",63
CHEVRON CORP,820,16,CHEVRON USA INC,Rocky Mountain,Utah,SALT LAKE CITY,4,"THERM CRACKING, DELAYED COKING","Downstream Charge Capacity, Current Year (barrels per calendar day)",7200
CHEVRON CORP,820,16,CHEVRON USA INC,Rocky Mountain,Utah,SALT LAKE CITY,4,"THERM CRACKING, DELAYED COKING","Downstream Charge Capacity, Current Year (barrels per stream day)",9000
CHEVRON CORP,820,16,CHEVRON USA INC,Rocky Mountain,Utah,SALT LAKE CITY,4,"THERM CRACKING, DELAYED COKING","Downstream Charge Capacity, Next Year (barrels per stream day)",9000
CHEVRON CORP,820,16,CHEVRON USA INC,Rocky Mountain,Utah,SALT LAKE CITY,4,"TOTAL OPER CAP (PROJECTED, NEXT YEAR)",Atmospheric Crude Distillation Capacity (barrels per stream day),56000
CHEVRON CORP,820,16,CHEVRON USA INC,Rocky Mountain,Utah,SALT LAKE CITY,4,TOTAL OPERABLE CAPACITY,Atmospheric Crude Distillation Capacity (barrels per calendar day),53000
CHEVRON CORP,820,16,CHEVRON USA INC,Rocky Mountain,Utah,SALT LAKE CITY,4,TOTAL OPERABLE CAPACITY,Atmospheric Crude Distillation Capacity (barrels per stream day),56000
CHEVRON CORP,820,16,CHEVRON USA INC,Rocky Mountain,Utah,SALT LAKE CITY,4,VACUUM DISTILLATION,"Downstream Charge Capacity, Current Year (barrels per stream day)",27500
CHEVRON CORP,820,16,CHEVRON USA INC,Rocky Mountain,Utah,SALT LAKE CITY,4,VACUUM DISTILLATION,"Downstream Charge Capacity, Next Year (barrels per stream day)",27500
CHS INC,820,16,CHS MCPHERSON REFINERY INC,Oklahoma-Kansas-Missouri,Kansas,MCPHERSON,2,ALKYLATES,"Production Capacity, Current Year (barrels per steam day except sulfur and hydrogen)",9500
CHS INC,820,16,CHS MCPHERSON REFINERY INC,Oklahoma-Kansas-Missouri,Kansas,MCPHERSON,2,ALKYLATES,"Production Capacity, Next Year (barrels per stream day except sulfur and hydrogen)",9500
CHS INC,820,16,CHS MCPHERSON REFINERY INC,Oklahoma-Kansas-Missouri,Kansas,MCPHERSON,2,CAT CRACKING: FRESH FEED,"Downstream Charge Capacity, Current Year (barrels per calendar day)",22700
CHS INC,820,16,CHS MCPHERSON REFINERY INC,Oklahoma-Kansas-Missouri,Kansas,MCPHERSON,2,CAT CRACKING: FRESH FEED,"Downstream Charge Capacity, Current Year (barrels per stream day)",24000
CHS INC,820,16,CHS MCPHERSON REFINERY INC,Oklahoma-Kansas-Missouri,Kansas,MCPHERSON,2,CAT CRACKING: FRESH FEED,"Downstream Charge Capacity, Next Year (barrels per stream day)",24000
CHS INC,820,16,CHS MCPHERSON REFINERY INC,Oklahoma-Kansas-Missouri,Kansas,MCPHERSON,2,CAT CRACKING: RECYCLED FEED,"Downstream Charge Capacity, Current Year (barrels per stream day)",500
CHS INC,820,16,CHS MCPHERSON REFINERY INC,Oklahoma-Kansas-Missouri,Kansas,MCPHERSON,2,CAT CRACKING: RECYCLED FEED,"Downstream Charge Capacity, Next Year (barrels per stream day)",500
CHS INC,820,16,CHS MCPHERSON REFINERY INC,Oklahoma-Kansas-Missouri,Kansas,MCPHERSON,2,"CAT HYDROCRACKING, GAS OIL","Downstream Charge Capacity, Current Year (barrels per calendar day)",36400
CHS INC,820,16,CHS MCPHERSON REFINERY INC,Oklahoma-Kansas-Missouri,Kansas,MCPHERSON,2,"CAT HYDROCRACKING, GAS OIL","Downstream Charge Capacity, Current Year (barrels per stream day)",38500
CHS INC,820,16,CHS MCPHERSON REFINERY INC,Oklahoma-Kansas-Missouri,Kansas,MCPHERSON,2,"CAT HYDROCRACKING, GAS OIL","Downstream Charge Capacity, Next Year (barrels per stream day)",38500
CHS INC,820,16,CHS MCPHERSON REFINERY INC,Oklahoma-Kansas-Missouri,Kansas,MCPHERSON,2,CAT REFORMING: LOW PRESSURE,"Downstream Charge Capacity, Current Year (barrels per calendar day)",22700
CHS INC,820,16,CHS MCPHERSON REFINERY INC,Oklahoma-Kansas-Missouri,Kansas,MCPHERSON,2,CAT REFORMING: LOW PRESSURE,"Downstream Charge Capacity, Current Year (barrels per stream day)",24000
CHS INC,820,16,CHS MCPHERSON REFINERY INC,Oklahoma-Kansas-Missouri,Kansas,MCPHERSON,2,CAT REFORMING: LOW PRESSURE,"Downstream Charge Capacity, Next Year (barrels per stream day)",24000
CHS INC,820,16,CHS MCPHERSON REFINERY INC,Oklahoma-Kansas-Missouri,Kansas,MCPHERSON,2,"DESULFURIZATION, DIESEL FUEL","Downstream Charge Capacity, Current Year (barrels per stream day)",43200
CHS INC,820,16,CHS MCPHERSON REFINERY INC,Oklahoma-Kansas-Missouri,Kansas,MCPHERSON,2,"DESULFURIZATION, DIESEL FUEL","Downstream Charge Capacity, Next Year (barrels per stream day)",43200
CHS INC,820,16,CHS MCPHERSON REFINERY INC,Oklahoma-Kansas-Missouri,Kansas,MCPHERSON,2,"DESULFURIZATION, NAPHTHA/REFORMER FEED","Downstream Charge Capacity, Current Year (barrels per stream day)",38000
CHS INC,820,16,CHS MCPHERSON REFINERY INC,Oklahoma-Kansas-Missouri,Kansas,MCPHERSON,2,"DESULFURIZATION, NAPHTHA/REFORMER FEED","Downstream Charge Capacity, Next Year (barrels per stream day)",38000
CHS INC,820,16,CHS MCPHERSON REFINERY INC,Oklahoma-Kansas-Missouri,Kansas,MCPHERSON,2,HYDROGEN (MMCFD),"Production Capacity, Current Year (barrels per steam day except sulfur and hydrogen)",34
CHS INC,820,16,CHS MCPHERSON REFINERY INC,Oklahoma-Kansas-Missouri,Kansas,MCPHERSON,2,HYDROGEN (MMCFD),"Production Capacity, Next Year (barrels per stream day except sulfur and hydrogen)",34
CHS INC,820,16,CHS MCPHERSON REFINERY INC,Oklahoma-Kansas-Missouri,Kansas,MCPHERSON,2,ISOMERIZATION (ISOBUTANE),"Production Capacity, Current Year (barrels per steam day except sulfur and hydrogen)",3800
CHS INC,820,16,CHS MCPHERSON REFINERY INC,Oklahoma-Kansas-Missouri,Kansas,MCPHERSON,2,ISOMERIZATION (ISOBUTANE),"Production Capacity, Next Year (barrels per stream day except sulfur and hydrogen)",3800
CHS INC,820,16,CHS MCPHERSON REFINERY INC,Oklahoma-Kansas-Missouri,Kansas,MCPHERSON,2,ISOMERIZATION (ISOPENTANE/ISOHEXANE),"Production Capacity, Current Year (barrels per steam day except sulfur and hydrogen)",12000
CHS INC,820,16,CHS MCPHERSON REFINERY INC,Oklahoma-Kansas-Missouri,Kansas,MCPHERSON,2,ISOMERIZATION (ISOPENTANE/ISOHEXANE),"Production Capacity, Next Year (barrels per stream day except sulfur and hydrogen)",12000
CHS INC,820,16,CHS MCPHERSON REFINERY INC,Oklahoma-Kansas-Missouri,Kansas,MCPHERSON,2,OPERATING CAPACITY,Atmospheric Crude Distillation Capacity (barrels per calendar day),86000
CHS INC,820,16,CHS MCPHERSON REFINERY INC,Oklahoma-Kansas-Missouri,Kansas,MCPHERSON,2,OPERATING CAPACITY,Atmospheric Crude Distillation Capacity (barrels per stream day),89000
CHS INC,820,16,CHS MCPHERSON REFINERY INC,Oklahoma-Kansas-Missouri,Kansas,MCPHERSON,2,"PETCOKE,MARKET","Production Capacity, Current Year (barrels per steam day except sulfur and hydrogen)",4360
CHS INC,820,16,CHS MCPHERSON REFINERY INC,Oklahoma-Kansas-Missouri,Kansas,MCPHERSON,2,"PETCOKE,MARKET","Production Capacity, Next Year (barrels per stream day except sulfur and hydrogen)",4360
CHS INC,820,16,CHS MCPHERSON REFINERY INC,Oklahoma-Kansas-Missouri,Kansas,MCPHERSON,2,SULFUR (SHORT TONS/DAY),"Production Capacity, Current Year (barrels per steam day except sulfur and hydrogen)",168
CHS INC,820,16,CHS MCPHERSON REFINERY INC,Oklahoma-Kansas-Missouri,Kansas,MCPHERSON,2,SULFUR (SHORT TONS/DAY),"Production Capacity, Next Year (barrels per stream day except sulfur and hydrogen)",168
CHS INC,820,16,CHS MCPHERSON REFINERY INC,Oklahoma-Kansas-Missouri,Kansas,MCPHERSON,2,"THERM CRACKING, DELAYED COKING","Downstream Charge Capacity, Current Year (barrels per calendar day)",23600
CHS INC,820,16,CHS MCPHERSON REFINERY INC,Oklahoma-Kansas-Missouri,Kansas,MCPHERSON,2,"THERM CRACKING, DELAYED COKING","Downstream Charge Capacity, Current Year (barrels per stream day)",25000
CHS INC,820,16,CHS MCPHERSON REFINERY INC,Oklahoma-Kansas-Missouri,Kansas,MCPHERSON,2,"THERM CRACKING, DELAYED COKING","Downstream Charge Capacity, Next Year (barrels per stream day)",25000
CHS INC,820,16,CHS MCPHERSON REFINERY INC,Oklahoma-Kansas-Missouri,Kansas,MCPHERSON,2,"TOTAL OPER CAP (PROJECTED, NEXT YEAR)",Atmospheric Crude Distillation Capacity (barrels per stream day),100000
CHS INC,820,16,CHS MCPHERSON REFINERY INC,Oklahoma-Kansas-Missouri,Kansas,MCPHERSON,2,TOTAL OPERABLE CAPACITY,Atmospheric Crude Distillation Capacity (barrels per calendar day),86000
CHS INC,820,16,CHS MCPHERSON REFINERY INC,Oklahoma-Kansas-Missouri,Kansas,MCPHERSON,2,TOTAL OPERABLE CAPACITY,Atmospheric Crude Distillation Capacity (barrels per stream day),89000
CHS INC,820,16,CHS MCPHERSON REFINERY INC,Oklahoma-Kansas-Missouri,Kansas,MCPHERSON,2,VACUUM DISTILLATION,"Downstream Charge Capacity, Current Year (barrels per stream day)",38000
CHS INC,820,16,CHS MCPHERSON REFINERY INC,Oklahoma-Kansas-Missouri,Kansas,MCPHERSON,2,VACUUM DISTILLATION,"Downstream Charge Capacity, Next Year (barrels per stream day)",38000
PDV AMERICA INC,820,16,CITGO PETROLEUM CORP,Louisiana Gulf Coast,Louisiana,LAKE CHARLES,3,ALKYLATES,"Production Capacity, Current Year (barrels per steam day except sulfur and hydrogen)",26400
PDV AMERICA INC,820,16,CITGO PETROLEUM CORP,Louisiana Gulf Coast,Louisiana,LAKE CHARLES,3,ALKYLATES,"Production Capacity, Next Year (barrels per stream day except sulfur and hydrogen)",26400
PDV AMERICA INC,820,16,CITGO PETROLEUM CORP,Louisiana Gulf Coast,Louisiana,LAKE CHARLES,3,AROMATICS,"Production Capacity, Current Year (barrels per steam day except sulfur and hydrogen)",20900
PDV AMERICA INC,820,16,CITGO PETROLEUM CORP,Louisiana Gulf Coast,Louisiana,LAKE CHARLES,3,AROMATICS,"Production Capacity, Next Year (barrels per stream day except sulfur and hydrogen)",20900
PDV AMERICA INC,820,16,CITGO PETROLEUM CORP,Louisiana Gulf Coast,Louisiana,LAKE CHARLES,3,CAT CRACKING: FRESH FEED,"Downstream Charge Capacity, Current Year (barrels per calendar day)",130247
PDV AMERICA INC,820,16,CITGO PETROLEUM CORP,Louisiana Gulf Coast,Louisiana,LAKE CHARLES,3,CAT CRACKING: FRESH FEED,"Downstream Charge Capacity, Current Year (barrels per stream day)",148000
PDV AMERICA INC,820,16,CITGO PETROLEUM CORP,Louisiana Gulf Coast,Louisiana,LAKE CHARLES,3,CAT CRACKING: FRESH FEED,"Downstream Charge Capacity, Next Year (barrels per stream day)",148000
PDV AMERICA INC,820,16,CITGO PETROLEUM CORP,Louisiana Gulf Coast,Louisiana,LAKE CHARLES,3,CAT CRACKING: RECYCLED FEED,"Downstream Charge Capacity, Current Year (barrels per stream day)",3000
PDV AMERICA INC,820,16,CITGO PETROLEUM CORP,Louisiana Gulf Coast,Louisiana,LAKE CHARLES,3,CAT CRACKING: RECYCLED FEED,"Downstream Charge Capacity, Next Year (barrels per stream day)",3000
PDV AMERICA INC,820,16,CITGO PETROLEUM CORP,Louisiana Gulf Coast,Louisiana,LAKE CHARLES,3,"CAT HYDROCRACKING, GAS OIL","Downstream Charge Capacity, Current Year (barrels per calendar day)",38429
PDV AMERICA INC,820,16,CITGO PETROLEUM CORP,Louisiana Gulf Coast,Louisiana,LAKE CHARLES,3,"CAT HYDROCRACKING, GAS OIL","Downstream Charge Capacity, Current Year (barrels per stream day)",47400
PDV AMERICA INC,820,16,CITGO PETROLEUM CORP,Louisiana Gulf Coast,Louisiana,LAKE CHARLES,3,"CAT HYDROCRACKING, GAS OIL","Downstream Charge Capacity, Next Year (barrels per stream day)",47400
PDV AMERICA INC,820,16,CITGO PETROLEUM CORP,Louisiana Gulf Coast,Louisiana,LAKE CHARLES,3,CAT REFORMING: HIGH PRESSURE,"Downstream Charge Capacity, Current Year (barrels per calendar day)",41376
PDV AMERICA INC,820,16,CITGO PETROLEUM CORP,Louisiana Gulf Coast,Louisiana,LAKE CHARLES,3,CAT REFORMING: HIGH PRESSURE,"Downstream Charge Capacity, Current Year (barrels per stream day)",53200
PDV AMERICA INC,820,16,CITGO PETROLEUM CORP,Louisiana Gulf Coast,Louisiana,LAKE CHARLES,3,CAT REFORMING: HIGH PRESSURE,"Downstream Charge Capacity, Next Year (barrels per stream day)",53200
PDV AMERICA INC,820,16,CITGO PETROLEUM CORP,Louisiana Gulf Coast,Louisiana,LAKE CHARLES,3,CAT REFORMING: LOW PRESSURE,"Downstream Charge Capacity, Current Year (barrels per calendar day)",54189
PDV AMERICA INC,820,16,CITGO PETROLEUM CORP,Louisiana Gulf Coast,Louisiana,LAKE CHARLES,3,CAT REFORMING: LOW PRESSURE,"Downstream Charge Capacity, Current Year (barrels per stream day)",59600
PDV AMERICA INC,820,16,CITGO PETROLEUM CORP,Louisiana Gulf Coast,Louisiana,LAKE CHARLES,3,CAT REFORMING: LOW PRESSURE,"Downstream Charge Capacity, Next Year (barrels per stream day)",59600
PDV AMERICA INC,820,16,CITGO PETROLEUM CORP,Louisiana Gulf Coast,Louisiana,LAKE CHARLES,3,"DESULFURIZATION, DIESEL FUEL","Downstream Charge Capacity, Current Year (barrels per stream day)",100000
PDV AMERICA INC,820,16,CITGO PETROLEUM CORP,Louisiana Gulf Coast,Louisiana,LAKE CHARLES,3,"DESULFURIZATION, DIESEL FUEL","Downstream Charge Capacity, Next Year (barrels per stream day)",100000
PDV AMERICA INC,820,16,CITGO PETROLEUM CORP,Louisiana Gulf Coast,Louisiana,LAKE CHARLES,3,"DESULFURIZATION, GASOLINE","Downstream Charge Capacity, Current Year (barrels per stream day)",85400
PDV AMERICA INC,820,16,CITGO PETROLEUM CORP,Louisiana Gulf Coast,Louisiana,LAKE CHARLES,3,"DESULFURIZATION, GASOLINE","Downstream Charge Capacity, Next Year (barrels per stream day)",85400
PDV AMERICA INC,820,16,CITGO PETROLEUM CORP,Louisiana Gulf Coast,Louisiana,LAKE CHARLES,3,"DESULFURIZATION, KEROSENE AND JET","Downstream Charge Capacity, Current Year (barrels per stream day)",68000
PDV AMERICA INC,820,16,CITGO PETROLEUM CORP,Louisiana Gulf Coast,Louisiana,LAKE CHARLES,3,"DESULFURIZATION, KEROSENE AND JET","Downstream Charge Capacity, Next Year (barrels per stream day)",68000
PDV AMERICA INC,820,16,CITGO PETROLEUM CORP,Louisiana Gulf Coast,Louisiana,LAKE CHARLES,3,"DESULFURIZATION, NAPHTHA/REFORMER FEED","Downstream Charge Capacity, Current Year (barrels per stream day)",127000
PDV AMERICA INC,820,16,CITGO PETROLEUM CORP,Louisiana Gulf Coast,Louisiana,LAKE CHARLES,3,"DESULFURIZATION, NAPHTHA/REFORMER FEED","Downstream Charge Capacity, Next Year (barrels per stream day)",127000
PDV AMERICA INC,820,16,CITGO PETROLEUM CORP,Louisiana Gulf Coast,Louisiana,LAKE CHARLES,3,"DESULFURIZATION, OTHER","Downstream Charge Capacity, Current Year (barrels per stream day)",23800
PDV AMERICA INC,820,16,CITGO PETROLEUM CORP,Louisiana Gulf Coast,Louisiana,LAKE CHARLES,3,"DESULFURIZATION, OTHER","Downstream Charge Capacity, Next Year (barrels per stream day)",23800
PDV AMERICA INC,820,16,CITGO PETROLEUM CORP,Louisiana Gulf Coast,Louisiana,LAKE CHARLES,3,ISOMERIZATION (ISOPENTANE/ISOHEXANE),"Production Capacity, Current Year (barrels per steam day except sulfur and hydrogen)",28000
PDV AMERICA INC,820,16,CITGO PETROLEUM CORP,Louisiana Gulf Coast,Louisiana,LAKE CHARLES,3,ISOMERIZATION (ISOPENTANE/ISOHEXANE),"Production Capacity, Next Year (barrels per stream day except sulfur and hydrogen)",28000
PDV AMERICA INC,820,16,CITGO PETROLEUM CORP,Louisiana Gulf Coast,Louisiana,LAKE CHARLES,3,OPERATING CAPACITY,Atmospheric Crude Distillation Capacity (barrels per calendar day),427800
PDV AMERICA INC,820,16,CITGO PETROLEUM CORP,Louisiana Gulf Coast,Louisiana,LAKE CHARLES,3,OPERATING CAPACITY,Atmospheric Crude Distillation Capacity (barrels per stream day),440000
PDV AMERICA INC,820,16,CITGO PETROLEUM CORP,Louisiana Gulf Coast,Louisiana,LAKE CHARLES,3,"PETCOKE,MARKET","Production Capacity, Current Year (barrels per steam day except sulfur and hydrogen)",30000
PDV AMERICA INC,820,16,CITGO PETROLEUM CORP,Louisiana Gulf Coast,Louisiana,LAKE CHARLES,3,"PETCOKE,MARKET","Production Capacity, Next Year (barrels per stream day except sulfur and hydrogen)",30000
PDV AMERICA INC,820,16,CITGO PETROLEUM CORP,Louisiana Gulf Coast,Louisiana,LAKE CHARLES,3,SULFUR (SHORT TONS/DAY),"Production Capacity, Current Year (barrels per steam day except sulfur and hydrogen)",717
PDV AMERICA INC,820,16,CITGO PETROLEUM CORP,Louisiana Gulf Coast,Louisiana,LAKE CHARLES,3,SULFUR (SHORT TONS/DAY),"Production Capacity, Next Year (barrels per stream day except sulfur and hydrogen)",717
PDV AMERICA INC,820,16,CITGO PETROLEUM CORP,Louisiana Gulf Coast,Louisiana,LAKE CHARLES,3,"THERM CRACKING, DELAYED COKING","Downstream Charge Capacity, Current Year (barrels per calendar day)",88245
PDV AMERICA INC,820,16,CITGO PETROLEUM CORP,Louisiana Gulf Coast,Louisiana,LAKE CHARLES,3,"THERM CRACKING, DELAYED COKING","Downstream Charge Capacity, Current Year (barrels per stream day)",110000
PDV AMERICA INC,820,16,CITGO PETROLEUM CORP,Louisiana Gulf Coast,Louisiana,LAKE CHARLES,3,"THERM CRACKING, DELAYED COKING","Downstream Charge Capacity, Next Year (barrels per stream day)",110000
PDV AMERICA INC,820,16,CITGO PETROLEUM CORP,Louisiana Gulf Coast,Louisiana,LAKE CHARLES,3,"TOTAL OPER CAP (PROJECTED, NEXT YEAR)",Atmospheric Crude Distillation Capacity (barrels per stream day),440000
PDV AMERICA INC,820,16,CITGO PETROLEUM CORP,Louisiana Gulf Coast,Louisiana,LAKE CHARLES,3,TOTAL OPERABLE CAPACITY,Atmospheric Crude Distillation Capacity (barrels per calendar day),427800
PDV AMERICA INC,820,16,CITGO PETROLEUM CORP,Louisiana Gulf Coast,Louisiana,LAKE CHARLES,3,TOTAL OPERABLE CAPACITY,Atmospheric Crude Distillation Capacity (barrels per stream day),440000
PDV AMERICA INC,820,16,CITGO PETROLEUM CORP,Louisiana Gulf Coast,Louisiana,LAKE CHARLES,3,VACUUM DISTILLATION,"Downstream Charge Capacity, Current Year (barrels per stream day)",230000
PDV AMERICA INC,820,16,CITGO PETROLEUM CORP,Louisiana Gulf Coast,Louisiana,LAKE CHARLES,3,VACUUM DISTILLATION,"Downstream Charge Capacity, Next Year (barrels per stream day)",230000
PDV AMERICA INC,820,16,CITGO REFINING & CHEMICAL INC,Texas Gulf Coast,Texas,CORPUS CHRISTI,3,ALKYLATES,"Production Capacity, Current Year (barrels per steam day except sulfur and hydrogen)",24000
PDV AMERICA INC,820,16,CITGO REFINING & CHEMICAL INC,Texas Gulf Coast,Texas,CORPUS CHRISTI,3,ALKYLATES,"Production Capacity, Next Year (barrels per stream day except sulfur and hydrogen)",24000
PDV AMERICA INC,820,16,CITGO REFINING & CHEMICAL INC,Texas Gulf Coast,Texas,CORPUS CHRISTI,3,AROMATICS,"Production Capacity, Current Year (barrels per steam day except sulfur and hydrogen)",16200
PDV AMERICA INC,820,16,CITGO REFINING & CHEMICAL INC,Texas Gulf Coast,Texas,CORPUS CHRISTI,3,AROMATICS,"Production Capacity, Next Year (barrels per stream day except sulfur and hydrogen)",16200
PDV AMERICA INC,820,16,CITGO REFINING & CHEMICAL INC,Texas Gulf Coast,Texas,CORPUS CHRISTI,3,CAT CRACKING: FRESH FEED,"Downstream Charge Capacity, Current Year (barrels per calendar day)",78400
PDV AMERICA INC,820,16,CITGO REFINING & CHEMICAL INC,Texas Gulf Coast,Texas,CORPUS CHRISTI,3,CAT CRACKING: FRESH FEED,"Downstream Charge Capacity, Current Year (barrels per stream day)",83800
PDV AMERICA INC,820,16,CITGO REFINING & CHEMICAL INC,Texas Gulf Coast,Texas,CORPUS CHRISTI,3,CAT CRACKING: FRESH FEED,"Downstream Charge Capacity, Next Year (barrels per stream day)",83800
PDV AMERICA INC,820,16,CITGO REFINING & CHEMICAL INC,Texas Gulf Coast,Texas,CORPUS CHRISTI,3,CAT REFORMING: LOW PRESSURE,"Downstream Charge Capacity, Current Year (barrels per calendar day)",46500
PDV AMERICA INC,820,16,CITGO REFINING & CHEMICAL INC,Texas Gulf Coast,Texas,CORPUS CHRISTI,3,CAT REFORMING: LOW PRESSURE,"Downstream Charge Capacity, Current Year (barrels per stream day)",51500
PDV AMERICA INC,820,16,CITGO REFINING & CHEMICAL INC,Texas Gulf Coast,Texas,CORPUS CHRISTI,3,CAT REFORMING: LOW PRESSURE,"Downstream Charge Capacity, Next Year (barrels per stream day)",51500
PDV AMERICA INC,820,16,CITGO REFINING & CHEMICAL INC,Texas Gulf Coast,Texas,CORPUS CHRISTI,3,"DESULFURIZATION, DIESEL FUEL","Downstream Charge Capacity, Current Year (barrels per stream day)",92600
PDV AMERICA INC,820,16,CITGO REFINING & CHEMICAL INC,Texas Gulf Coast,Texas,CORPUS CHRISTI,3,"DESULFURIZATION, DIESEL FUEL","Downstream Charge Capacity, Next Year (barrels per stream day)",92600
PDV AMERICA INC,820,16,CITGO REFINING & CHEMICAL INC,Texas Gulf Coast,Texas,CORPUS CHRISTI,3,"DESULFURIZATION, GASOLINE","Downstream Charge Capacity, Current Year (barrels per stream day)",36500
PDV AMERICA INC,820,16,CITGO REFINING & CHEMICAL INC,Texas Gulf Coast,Texas,CORPUS CHRISTI,3,"DESULFURIZATION, GASOLINE","Downstream Charge Capacity, Next Year (barrels per stream day)",36500
PDV AMERICA INC,820,16,CITGO REFINING & CHEMICAL INC,Texas Gulf Coast,Texas,CORPUS CHRISTI,3,"DESULFURIZATION, HEAVY GAS OIL","Downstream Charge Capacity, Current Year (barrels per stream day)",71900
PDV AMERICA INC,820,16,CITGO REFINING & CHEMICAL INC,Texas Gulf Coast,Texas,CORPUS CHRISTI,3,"DESULFURIZATION, HEAVY GAS OIL","Downstream Charge Capacity, Next Year (barrels per stream day)",71900
PDV AMERICA INC,820,16,CITGO REFINING & CHEMICAL INC,Texas Gulf Coast,Texas,CORPUS CHRISTI,3,"DESULFURIZATION, NAPHTHA/REFORMER FEED","Downstream Charge Capacity, Current Year (barrels per stream day)",52800
PDV AMERICA INC,820,16,CITGO REFINING & CHEMICAL INC,Texas Gulf Coast,Texas,CORPUS CHRISTI,3,"DESULFURIZATION, NAPHTHA/REFORMER FEED","Downstream Charge Capacity, Next Year (barrels per stream day)",52800
PDV AMERICA INC,820,16,CITGO REFINING & CHEMICAL INC,Texas Gulf Coast,Texas,CORPUS CHRISTI,3,OPERATING CAPACITY,Atmospheric Crude Distillation Capacity (barrels per calendar day),157500
PDV AMERICA INC,820,16,CITGO REFINING & CHEMICAL INC,Texas Gulf Coast,Texas,CORPUS CHRISTI,3,OPERATING CAPACITY,Atmospheric Crude Distillation Capacity (barrels per stream day),163500
PDV AMERICA INC,820,16,CITGO REFINING & CHEMICAL INC,Texas Gulf Coast,Texas,CORPUS CHRISTI,3,"PETCOKE,MARKET","Production Capacity, Current Year (barrels per steam day except sulfur and hydrogen)",17160
PDV AMERICA INC,820,16,CITGO REFINING & CHEMICAL INC,Texas Gulf Coast,Texas,CORPUS CHRISTI,3,"PETCOKE,MARKET","Production Capacity, Next Year (barrels per stream day except sulfur and hydrogen)",17160
PDV AMERICA INC,820,16,CITGO REFINING & CHEMICAL INC,Texas Gulf Coast,Texas,CORPUS CHRISTI,3,SULFUR (SHORT TONS/DAY),"Production Capacity, Current Year (barrels per steam day except sulfur and hydrogen)",368
PDV AMERICA INC,820,16,CITGO REFINING & CHEMICAL INC,Texas Gulf Coast,Texas,CORPUS CHRISTI,3,SULFUR (SHORT TONS/DAY),"Production Capacity, Next Year (barrels per stream day except sulfur and hydrogen)",368
PDV AMERICA INC,820,16,CITGO REFINING & CHEMICAL INC,Texas Gulf Coast,Texas,CORPUS CHRISTI,3,"THERM CRACKING, DELAYED COKING","Downstream Charge Capacity, Current Year (barrels per calendar day)",41300
PDV AMERICA INC,820,16,CITGO REFINING & CHEMICAL INC,Texas Gulf Coast,Texas,CORPUS CHRISTI,3,"THERM CRACKING, DELAYED COKING","Downstream Charge Capacity, Current Year (barrels per stream day)",44900
PDV AMERICA INC,820,16,CITGO REFINING & CHEMICAL INC,Texas Gulf Coast,Texas,CORPUS CHRISTI,3,"THERM CRACKING, DELAYED COKING","Downstream Charge Capacity, Next Year (barrels per stream day)",44900
